"","code_com","popnum"
"22331","069",2176
"22332","267",412
"22333","222",1285
"22334","553",2662
"22335","286",5129
"22336","285",752
"22337","010",3803
"22338","165",4173
"22339","185",76
"22340","189",599
"22341","219",114
"22342","061",1073
"22343","508",4261
"22344","148",4043
"22345","119",4794
"22346","251",2337
"22347","212",4451
"22348","343",1227
"22349","077",3537
"22350","133",88
"22351","266",4421
"22352","338",1495
"22353","255",106
"22354","213",2337
"22355","324",119
"22356","116",3464
"22357","194",2824
"22358","410",4300
"22359","361",3984
"22360","205",1932
"22361","129",1242
"22362","125",245
"22363","511",1813
"22364","135",787
"22365","079",4790
"22366","293",5105
"22367","101",3684
"22368","087",4928
"22369","182",2576
"22370","130",190
"22371","364",299
"22372","174",477
"22373","415",3715
"22374","541",2116
"22375","060",1739
"22376","019",110
"22377","449",1141
"22378","494",1658
"22379","219",4398
"22380","157",5086
"22381","198",853
"22382","531",1846
"22383","186",48
"22384","234",1568
"22385","221",2394
"22386","117",4813
"22387","384",245
"22388","232",5126
"22389","068",2301
"22390","158",2697
"22391","322",532
"22392","121",5403
"22393","218",88
"22394","242",482
"22395","228",4170
"22396","074",4195
"22397","247",4300
"22398","549",4837
"22399","443",3770
"22400","112",3742
"22401","140",566
"22402","223",5646
"22403","076",1508
"22404","079",941
"22405","293",3411
"22406","427",3073
"22407","169",245
"22408","038",819
"22409","118",320
"22410","427",4772
"22411","087",187
"22412","322",3665
"22413","092",2764
"22414","036",2253
"22415","123",264
"22416","312",5292
"22417","408",1013
"22418","745",927
"22419","130",678
"22420","423",2739
"22421","433",1791
"22422","156",4152
"22423","283",1285
"22424","157",5026
"22425","199",4546
"22426","298",3960
"22427","650",3748
"22428","084",3388
"22429","158",1512
"22430","561",826
"22431","403",4857
"22432","267",4891
"22433","297",1578
"22434","130",110
"22435","151",2412
"22436","002",321
"22437","480",1382
"22438","362",2706
"22439","787",5630
"22440","166",4968
"22441","542",2061
"22442","335",914
"22443","450",2202
"22444","470",4770
"22445","534",255
"22446","147",4553
"22447","510",3019
"22448","059",2222
"22449","166",523
"22450","651",1837
"22451","739",2879
"22452","304",2384
"22453","172",2208
"22454","272",4115
"22455","298",4238
"22456","077",971
"22457","053",1610
"22458","262",3646
"22459","225",4192
"22460","071",4499
"22461","487",2503
"22462","289",1477
"22463","161",1625
"22464","003",2489
"22465","365",3354
"22466","377",785
"22467","013",2013
"22468","094",5237
"22469","255",659
"22470","095",4579
"22471","402",299
"22472","359",532
"22473","181",1004
"22474","088",4679
"22475","372",4735
"22476","572",3258
"22477","492",4863
"22478","256",246
"22479","679",4439
"22480","645",1932
"22481","499",2842
"22482","100",785
"22483","165",4893
"22484","015",2888
"22485","351",4686
"22486","084",924
"22487","036",3284
"22488","510",3139
"22489","227",5000
"22490","286",4267
"22491","439",992
"22492","034",2748
"22493","107",1609
"22494","297",409
"22495","057",2495
"22496","322",5554
"22497","184",3454
"22498","166",5230
"22499","378",831
"22500","525",4099
"22501","362",1353
"22502","197",1065
"22503","061",3150
"22504","566",2392
"22505","354",1083
"22506","201",5087
"22507","328",5374
"22508","805",1951
"22509","113",482
"22510","107",2457
"22511","387",150
"22512","246",5409
"22513","517",1214
"22514","240",3910
"22515","033",3741
"22516","198",4409
"22517","542",2138
"22518","038",4733
"22519","180",2337
"22520","372",3658
"22521","132",1353
"22522","014",717
"22523","177",4248
"22524","073",4629
"22525","117",2878
"22526","429",2280
"22527","056",298
"22528","040",1907
"22529","519",2343
"22530","309",3023
"22531","140",4022
"22532","134",2036
"22533","385",1110
"22534","240",1995
"22535","378",1295
"22536","257",4939
"22537","348",807
"22538","343",4
"22539","219",4603
"22540","338",2099
"22541","562",2556
"22542","377",1932
"22543","383",5554
"22544","063",4566
"22545","376",846
"22546","038",3116
"22547","486",3025
"22548","153",2387
"22549","790",1141
"22550","095",447
"22551","251",5508
"22552","047",2777
"22553","292",2146
"22554","010",2704
"22555","426",179
"22556","076",296
"22557","516",5352
"22558","223",3400
"22559","249",5626
"22560","295",1019
"22561","120",1554
"22562","117",3860
"22563","092",265
"22564","349",4116
"22565","115",418
"22566","348",402
"22567","186",4810
"22568","125",617
"22569","603",2921
"22570","091",5121
"22571","228",2830
"22572","228",3569
"22573","107",1111
"22574","392",4000
"22575","053",3514
"22576","252",5395
"22577","287",2193
"22578","103",4202
"22579","248",2155
"22580","217",761
"22581","262",2871
"22582","007",3833
"22583","617",470
"22584","070",5335
"22585","121",2902
"22586","398",2484
"22587","058",3569
"22588","084",2625
"22589","354",994
"22590","356",678
"22591","184",2963
"22592","330",1512
"22593","382",5537
"22594","293",4883
"22595","255",2303
"22596","182",1461
"22597","723",2506
"22598","041",1590
"22599","548",1096
"22600","616",2234
"22601","297",4484
"22602","148",4538
"22603","362",41
"22604","778",4993
"22605","119",4238
"22606","325",5459
"22607","359",657
"22608","012",768
"22609","180",47
"22610","083",1136
"22611","059",1479
"22612","174",5393
"22613","161",5393
"22614","729",1825
"22615","376",4805
"22616","141",2280
"22617","140",2888
"22618","134",4
"22619","433",5560
"22620","313",3402
"22621","306",4538
"22622","374",3546
"22623","128",4390
"22624","123",5580
"22625","424",4735
"22626","347",615
"22627","136",4384
"22628","344",3266
"22629","088",2972
"22630","621",2326
"22631","728",2280
"22632","409",3847
"22633","304",2517
"22634","663",2912
"22635","242",5641
"22636","154",3539
"22637","211",3354
"22638","254",1346
"22639","148",1413
"22640","253",4657
"22641","246",357
"22642","149",4079
"22643","388",513
"22644","356",2937
"22645","371",88
"22646","241",3484
"22647","058",402
"22648","176",3134
"22649","200",742
"22650","434",2434
"22651","102",3131
"22652","056",4848
"22653","351",841
"22654","469",3813
"22655","250",3087
"22656","149",5409
"22657","055",5653
"22658","496",1186
"22659","114",2054
"22660","365",4851
"22661","045",624
"22662","025",851
"22663","143",3546
"22664","136",548
"22665","118",3048
"22666","139",3317
"22667","751",941
"22668","049",1228
"22669","244",3964
"22670","676",5159
"22671","080",1696
"22672","106",3833
"22673","093",2759
"22674","221",1335
"22675","191",1795
"22676","049",3924
"22677","350",4202
"22678","026",610
"22679","045",2748
"22680","314",1285
"22681","508",2477
"22682","144",941
"22683","088",1825
"22684","084",512
"22685","450",1017
"22686","058",4661
"22687","478",1621
"22688","292",5574
"22689","275",4375
"22690","083",5534
"22691","582",4735
"22692","225",3218
"22693","251",67
"22694","171",851
"22695","216",1672
"22696","503",1017
"22697","109",2987
"22698","122",5508
"22699","701",631
"22700","020",4018
"22701","291",678
"22702","187",25
"22703","151",1340
"22704","079",475
"22705","221",1240
"22706","423",661
"22707","351",2384
"22708","112",70
"22709","169",5412
"22710","244",5554
"22711","482",3742
"22712","150",3684
"22713","269",765
"22714","418",4599
"22715","396",82
"22716","285",4415
"22717","164",1604
"22718","229",4427
"22719","472",5277
"22720","344",4866
"22721","065",3592
"22722","640",1837
"22723","319",3960
"22724","226",3933
"22725","156",1656
"22726","013",3071
"22727","224",1369
"22728","032",4245
"22729","367",4769
"22730","248",5249
"22731","531",1007
"22732","017",5671
"22733","200",4072
"22734","113",2404
"22735","275",5201
"22736","511",5026
"22737","105",2588
"22738","329",868
"22739","289",29
"22740","111",4927
"22741","307",3771
"22742","239",5063
"22743","743",1326
"22744","174",4233
"22745","160",1214
"22746","488",2280
"22747","188",5263
"22748","051",2670
"22749","022",39
"22750","461",3125
"22751","280",581
"22752","144",3334
"22753","189",1353
"22754","315",3147
"22755","183",1368
"22756","056",1358
"22757","057",2787
"22758","303",4124
"22759","032",2902
"22760","441",4489
"22761","188",205
"22762","283",2407
"22763","168",1066
"22764","422",2612
"22765","107",4319
"22766","301",405
"22767","274",2972
"22768","300",2794
"22769","571",4076
"22770","575",3786
"22771","469",5026
"22772","060",4613
"22773","477",2729
"22774","217",3911
"22775","014",2155
"22776","059",2644
"22777","008",4152
"22778","176",1539
"22779","099",2304
"22780","172",284
"22781","575",5026
"22782","183",292
"22783","390",955
"22784","349",2146
"22785","175",1285
"22786","144",5489
"22787","002",418
"22788","003",4089
"22789","031",4916
"22790","335",4735
"22791","481",2852
"22792","091",532
"22793","403",466
"22794","143",927
"22795","564",4070
"22796","323",449
"22797","220",910
"22798","189",3721
"22799","782",3857
"22800","323",5047
"22801","265",2377
"22802","242",4401
"22803","361",1951
"22804","055",4058
"22805","880",1647
"22806","052",110
"22807","421",619
"22808","058",5508
"22809","160",1044
"22810","230",5208
"22811","012",1389
"22812","659",2695
"22813","191",48
"22814","053",1660
"22815","155",3611
"22816","607",5208
"22817","304",304
"22818","349",1920
"22819","602",1342
"22820","408",631
"22821","007",4787
"22822","216",4987
"22823","265",5196
"22824","002",3377
"22825","186",3507
"22826","126",5507
"22827","371",2972
"22828","714",577
"22829","449",2477
"22830","340",1568
"22831","016",299
"22832","086",471
"22833","393",1946
"22834","337",2434
"22835","026",4657
"22836","037",1083
"22837","046",4070
"22838","178",1171
"22839","411",4170
"22840","015",389
"22841","042",4427
"22842","049",2358
"22843","314",527
"22844","392",1658
"22845","006",4092
"22846","132",5330
"22847","452",482
"22848","119",891
"22849","185",1085
"22850","332",2071
"22851","491",1776
"22852","089",2208
"22853","368",1886
"22854","062",1227
"22855","150",3344
"22856","075",3515
"22857","020",1171
"22858","340",2528
"22859","342",1382
"22860","050",1554
"22861","380",1893
"22862","043",5462
"22863","112",4542
"22864","369",4993
"22865","075",5508
"22866","176",4750
"22867","324",2366
"22868","660",3131
"22869","242",3055
"22870","163",2193
"22871","539",1859
"22872","306",5143
"22873","052",4514
"22874","036",631
"22875","021",4769
"22876","235",231
"22877","730",1111
"22878","291",2842
"22879","108",251
"22880","165",2642
"22881","068",1110
"22882","160",4639
"22883","194",5580
"22884","003",1525
"22885","345",1846
"22886","403",4759
"22887","077",3411
"22888","076",604
"22889","320",3130
"22890","627",2484
"22891","503",1256
"22892","074",4012
"22893","569",3312
"22894","163",4001
"22895","462",985
"22896","012",1094
"22897","518",2528
"22898","551",631
"22899","192",2921
"22900","232",1825
"22901","346",2985
"22902","370",1981
"22903","394",129
"22904","339",972
"22905","099",4808
"22906","150",3765
"22907","109",3267
"22908","049",299
"22909","080",1885
"22910","388",4994
"22911","130",3117
"22912","230",3909
"22913","122",4916
"22914","154",4854
"22915","515",25
"22916","093",5474
"22917","252",2099
"22918","150",4481
"22919","168",3808
"22920","203",98
"22921","042",1313
"22922","032",1767
"22923","655",2678
"22924","301",2729
"22925","147",4752
"22926","105",2669
"22927","028",3411
"22928","033",3211
"22929","536",1298
"22930","299",2269
"22931","106",34
"22932","247",2076
"22933","474",255
"22934","026",1228
"22935","028",3162
"22936","865",3868
"22937","291",1447
"22938","540",2403
"22939","211",833
"22940","208",2434
"22941","539",4488
"22942","275",1674
"22943","100",5222
"22944","012",4627
"22945","489",3536
"22946","260",465
"22947","044",2604
"22948","273",5270
"22949","052",1049
"22950","221",3748
"22951","297",5039
"22952","675",694
"22953","208",4124
"22954","461",3334
"22955","563",3484
"22956","214",3151
"22957","776",1763
"22958","387",4136
"22959","043",1585
"22960","421",4769
"22961","464",3262
"22962","366",5574
"22963","249",3984
"22964","117",202
"22965","025",2512
"22966","229",185
"22967","254",3025
"22968","540",2155
"22969","234",5245
"22970","595",4510
"22971","302",2662
"22972","375",2892
"22973","488",4962
"22974","312",2862
"22975","162",5676
"22976","119",2930
"22977","216",2326
"22978","186",70
"22979","428",1474
"22980","002",5115
"22981","215",3856
"22982","244",2434
"22983","452",2477
"22984","361",734
"22985","205",2185
"22986","380",3425
"22987","156",4587
"22988","310",4165
"22989","281",3662
"22990","016",5060
"22991","735",1186
"22992","444",1313
"22993","524",3204
"22994","705",1859
"22995","227",1110
"22996","061",4261
"22997","634",3603
"22998","182",2317
"22999","138",1863
"23000","665",115
"23001","573",4120
"23002","257",3671
"23003","050",2424
"23004","061",482
"23005","058",4907
"23006","077",4081
"23007","409",4319
"23008","306",2912
"23009","638",120
"23010","200",1067
"23011","071",1942
"23012","064",5415
"23013","315",1406
"23014","269",362
"23015","373",3665
"23016","175",2921
"23017","309",3543
"23018","280",2697
"23019","007",283
"23020","279",149
"23021","199",3646
"23022","627",2748
"23023","035",287
"23024","206",308
"23025","149",2988
"23026","493",5379
"23027","126",5294
"23028","141",137
"23029","297",370
"23030","175",2358
"23031","169",1110
"23032","294",4383
"23033","356",4247
"23034","055",1738
"23035","655",192
"23036","507",2862
"23037","256",4692
"23038","204",1662
"23039","033",331
"23040","679",4677
"23041","066",4991
"23042","007",3258
"23043","411",4051
"23044","242",948
"23045","112",4465
"23046","071",2888
"23047","040",5201
"23048","245",5090
"23049","227",708
"23050","063",3765
"23051","412",4884
"23052","390",216
"23053","116",3537
"23054","110",1226
"23055","780",634
"23056","162",4960
"23057","114",1554
"23058","170",1340
"23059","232",4550
"23060","307",1749
"23061","004",1109
"23062","247",694
"23063","075",4012
"23064","220",4942
"23065","129",1292
"23066","284",3354
"23067","307",2714
"23068","043",2459
"23069","201",1920
"23070","106",4927
"23071","079",3984
"23072","319",482
"23073","089",3910
"23074","177",5159
"23075","291",5141
"23076","279",4994
"23077","222",894
"23078","306",5249
"23079","255",1623
"23080","295",5270
"23081","014",678
"23082","108",3083
"23083","127",1067
"23084","690",2729
"23085","212",2014
"23086","123",5197
"23087","178",532
"23088","051",59
"23089","088",605
"23090","099",3584
"23091","296",900
"23092","091",668
"23093","313",4336
"23094","132",5071
"23095","566",5086
"23096","201",2879
"23097","248",5168
"23098","158",548
"23099","259",1168
"23100","142",11
"23101","174",2698
"23102","220",4409
"23103","363",3093
"23104","125",1505
"23105","313",3507
"23106","092",4863
"23107","114",3284
"23108","197",4099
"23109","003",218
"23110","491",2987
"23111","543",1805
"23112","206",4033
"23113","059",341
"23114","221",4837
"23115","353",2770
"23116","057",4371
"23117","254",1536
"23118","340",4176
"23119","023",3150
"23120","033",2518
"23121","018",3980
"23122","073",4374
"23123","074",1769
"23124","252",1326
"23125","122",4901
"23126","305",5648
"23127","250",5579
"23128","164",5169
"23129","628",403
"23130","149",880
"23131","051",70
"23132","036",265
"23133","061",3319
"23134","273",4674
"23135","261",5448
"23136","037",3624
"23137","203",5554
"23138","058",1067
